time_s,node,value,type
0.0,CBC_Closed,True,Binary
0.0,CBC_close,True,Binary
0.0,CBC_isOpen,False,Binary
0.0,CBC_open,False,Binary
0.0,ExU_On,False,Binary
0.0,ExU_isOff,True,Binary
0.0,HP_A_700304,False,Alarm
0.0,HP_Pump_Ok,True,Binary
0.0,HP_Pump_isOff,True,Binary
0.0,LP_Pump_On,False,Binary
0.0,LT_A_700317,False,Alarm
0.0,LT_Level_Ok,True,Binary
0.0,LT_Pump_Ok,True,Binary
0.0,MPA_InitPos,True,Binary
0.0,MPA_WorkPos,False,Binary
0.0,MPA_toInitPos,True,Binary
0.0,MPA_toWorkPos,False,Binary
0.0,MPC_Closed,True,Binary
0.0,MPC_close,True,Binary
0.0,MPC_isOpen,False,Binary
0.0,MPC_open,False,Binary
0.0,MP_Inactive,True,Binary
0.0,M_ErrorActive,False,Binary
0.0,M_PowerOnDuration,45.0,Counter
0.0,M_WarnWithStacklight,False,Binary
0.0,Prog_A_701330,False,Alarm
0.0,Prog_CuttingTime,126350.492,Counter
0.0,Prog_CycleTime,0.09,Counter
0.0,Prog_LineNo,0,Categorical
0.0,Prog_Name,MAIN_CH1_MPF,Categorical
0.0,Prog_Name_LineNo,MAIN_CH1_MPF|0,Categorical
0.0,SL_Green,False,Binary
0.0,SL_Red,False,Binary
0.0,SRL_Locked,True,Binary
0.0,SRL_Unlocked,False,Binary
0.0,SRL_lock,True,Binary
0.0,SRL_unlock,False,Binary
0.0,SR_A_67040,False,Alarm
0.0,Spd_ActPos_C,75.721,Continuous
0.0,Spd_ActPos_X,300.0,Continuous
0.0,Spd_ActPos_Z,495.0,Continuous
0.0,Spd_ActSpeed_C,0.0,Continuous
0.0,Spd_ActSpeed_X,0.0,Continuous
0.0,Spd_ActSpeed_Z,0.0,Continuous
0.0,Spd_InnerCoolOn,False,Binary
0.0,Spd_OuterCoolOn,False,Binary
0.0,TL_Locked,True,Binary
0.0,TL_lock,True,Binary
0.0,TL_unlock,False,Binary
0.0,T_A_701309,False,Alarm
0.0,T_ActToolIdent,002349_A,Categorical
0.0,WCL_InitPos,True,Binary
0.0,WCL_Locked,False,Binary
0.0,WCL_Unlocked,True,Binary
0.0,WCL_WorkPos,False,Binary
0.0,WCL_toInitPos,True,Binary
0.0,WCL_toWorkPos,False,Binary
6.914,M_PowerOnDuration,46.0,Counter
33.287,Prog_CycleTime,0.086,Counter
34.429,Prog_Name,HOME_CH1_SPF,Categorical
34.429,Prog_Name_LineNo,HOME_CH1_SPF|0,Categorical
34.767,SR_A_67040,True,Alarm
34.91,SL_Green,True,Binary
34.929,Prog_CycleTime,0.71,Counter
34.929,Prog_LineNo,194,Categorical
34.929,Prog_Name_LineNo,HOME_CH1_SPF|194,Categorical
35.018,SR_A_67040,False,Alarm
35.566,Prog_A_701330,True,Alarm
35.732,Prog_LineNo,33,Categorical
35.732,Prog_Name,READ_DATA_SPF,Categorical
35.732,Prog_Name_LineNo,READ_DATA_SPF|33,Categorical
35.932,Prog_CycleTime,1.712,Counter
36.933,Prog_CycleTime,2.712,Counter
36.933,Prog_LineNo,11,Categorical
36.933,Prog_Name,LOAD_RT_TEST_SPF,Categorical
36.933,Prog_Name_LineNo,LOAD_RT_TEST_SPF|11,Categorical
37.189,CBC_Closed,False,Binary
37.201,CBC_close,False,Binary
37.223,CBC_open,True,Binary
37.333,Prog_LineNo,106,Categorical
37.333,Prog_Name_LineNo,LOAD_RT_TEST_SPF|106,Categorical
37.934,Prog_CycleTime,3.712,Counter
38.032,CBC_isOpen,True,Binary
38.034,Prog_LineNo,109,Categorical
38.034,Prog_Name_LineNo,LOAD_RT_TEST_SPF|109,Categorical
38.934,Prog_CycleTime,4.712,Counter
39.934,Prog_CycleTime,5.712,Counter
40.247,WCL_toWorkPos,True,Binary
40.333,WCL_toInitPos,False,Binary
40.563,WCL_InitPos,False,Binary
40.735,Prog_LineNo,111,Categorical
40.735,Prog_Name_LineNo,LOAD_RT_TEST_SPF|111,Categorical
40.755,WCL_WorkPos,True,Binary
40.797,WCL_Unlocked,False,Binary
40.935,Prog_CycleTime,6.712,Counter
40.957,WCL_Locked,True,Binary
41.236,Spd_ActPos_C,31.14,Continuous
41.936,Prog_CycleTime,7.712,Counter
41.936,Prog_LineNo,160,Categorical
41.936,Prog_Name_LineNo,LOAD_RT_TEST_SPF|160,Categorical
41.936,Spd_ActPos_X,612.124,Continuous
42.336,Prog_LineNo,173,Categorical
42.336,Prog_Name_LineNo,LOAD_RT_TEST_SPF|173,Categorical
42.336,Spd_ActSpeed_Z,-2500.0,Continuous
42.936,Prog_CycleTime,8.712,Counter
42.936,Spd_ActPos_Z,397.885,Continuous
43.937,Prog_CycleTime,9.712,Counter
43.937,Spd_ActPos_Z,356.218,Continuous
44.277,ExU_On,True,Binary
44.438,ExU_isOff,False,Binary
44.938,Prog_CycleTime,10.712,Counter
44.938,Spd_ActPos_Z,314.551,Continuous
45.938,Prog_CycleTime,11.712,Counter
45.938,Spd_ActPos_Z,272.885,Continuous
46.339,Prog_LineNo,178,Categorical
46.339,Prog_Name_LineNo,LOAD_RT_TEST_SPF|178,Categorical
46.339,Spd_ActSpeed_Z,-800.0,Continuous
46.939,Prog_CycleTime,12.712,Counter
46.939,Spd_ActPos_Z,251.194,Continuous
47.439,Spd_ActPos_Z,244.786,Continuous
47.439,Spd_ActSpeed_Z,0.0,Continuous
47.539,Prog_LineNo,183,Categorical
47.539,Prog_Name_LineNo,LOAD_RT_TEST_SPF|183,Categorical
47.94,Prog_CycleTime,13.712,Counter
48.74,Prog_LineNo,185,Categorical
48.74,Prog_Name_LineNo,LOAD_RT_TEST_SPF|185,Categorical
48.94,Prog_CycleTime,14.712,Counter
49.741,Prog_LineNo,186,Categorical
49.741,Prog_Name_LineNo,LOAD_RT_TEST_SPF|186,Categorical
49.941,Prog_CycleTime,15.712,Counter
50.042,Prog_LineNo,187,Categorical
50.042,Prog_Name_LineNo,LOAD_RT_TEST_SPF|187,Categorical
50.941,Prog_CycleTime,16.712,Counter
51.742,Prog_LineNo,192,Categorical
51.742,Prog_Name_LineNo,LOAD_RT_TEST_SPF|192,Categorical
51.888,WCL_Unlocked,True,Binary
51.942,Prog_CycleTime,17.712,Counter
51.942,Spd_ActPos_Z,385.386,Continuous
51.942,Spd_ActSpeed_Z,36000.0,Continuous
51.964,WCL_Locked,False,Binary
52.244,Spd_ActPos_Z,495.0,Continuous
52.244,Spd_ActSpeed_Z,0.0,Continuous
52.505,WCL_toWorkPos,False,Binary
52.603,WCL_toInitPos,True,Binary
52.679,WCL_WorkPos,False,Binary
52.846,Prog_LineNo,222,Categorical
52.846,Prog_Name_LineNo,LOAD_RT_TEST_SPF|222,Categorical
52.863,WCL_InitPos,True,Binary
52.945,Prog_CycleTime,18.714,Counter
52.945,Spd_ActPos_X,593.595,Continuous
52.945,Spd_ActSpeed_X,-16080.0,Continuous
52.957,MPC_close,False,Binary
53.065,MPC_Closed,False,Binary
53.109,MPC_open,True,Binary
53.405,MPA_toInitPos,False,Binary
53.481,MPA_InitPos,False,Binary
53.517,MPC_isOpen,True,Binary
53.601,CBC_open,False,Binary
53.643,MPA_toWorkPos,True,Binary
53.645,Spd_ActSpeed_C,-36000.0,Continuous
53.663,CBC_close,True,Binary
53.741,CBC_isOpen,False,Binary
53.945,Prog_CycleTime,19.714,Counter
53.945,Prog_LineNo,224,Categorical
53.945,Prog_Name_LineNo,LOAD_RT_TEST_SPF|224,Categorical
53.945,Spd_ActPos_C,141.276,Continuous
53.945,Spd_ActPos_X,150.0,Continuous
53.945,Spd_ActSpeed_X,0.0,Continuous
54.404,MPA_WorkPos,True,Binary
54.446,T_ActToolIdent,3D_PROBE,Categorical
54.569,CBC_Closed,True,Binary
54.611,T_A_701309,True,Alarm
54.666,MP_Inactive,False,Binary
54.847,Spd_ActPos_C,0.0,Continuous
54.847,Spd_ActSpeed_C,0.0,Continuous
54.946,Prog_CycleTime,20.714,Counter
54.946,Prog_LineNo,55,Categorical
54.946,Prog_Name,TOOL_CALL_SPF,Categorical
54.946,Prog_Name_LineNo,TOOL_CALL_SPF|55,Categorical
55.146,Prog_Name,RUN_MEAS_SPF,Categorical
55.146,Prog_Name_LineNo,RUN_MEAS_SPF|55,Categorical
55.747,Prog_LineNo,93,Categorical
55.747,Prog_Name_LineNo,RUN_MEAS_SPF|93,Categorical
55.747,Spd_ActPos_X,119.9,Continuous
55.847,Spd_ActSpeed_Z,-5400.0,Continuous
55.947,Prog_CycleTime,21.714,Counter
55.947,Spd_ActPos_Z,475.878,Continuous
56.447,Prog_LineNo,94,Categorical
56.447,Prog_Name_LineNo,RUN_MEAS_SPF|94,Categorical
56.447,Spd_ActSpeed_Z,-1000.0,Continuous
56.947,Prog_CuttingTime,126351.076,Counter
56.947,Prog_CycleTime,22.714,Counter
56.947,Spd_ActPos_Z,434.814,Continuous
57.648,Spd_ActPos_Z,423.365,Continuous
57.748,Spd_ActSpeed_Z,0.0,Continuous
57.848,Prog_LineNo,115,Categorical
57.848,Prog_Name_LineNo,RUN_MEAS_SPF|115,Categorical
57.848,Spd_ActSpeed_X,100.0,Continuous
57.948,Prog_CuttingTime,126351.946,Counter
57.948,Prog_CycleTime,23.714,Counter
57.948,Spd_ActPos_X,120.677,Continuous
58.949,Prog_CuttingTime,126352.946,Counter
58.949,Prog_CycleTime,24.714,Counter
58.949,Spd_ActPos_X,122.343,Continuous
59.549,Spd_ActPos_C,72.0,Continuous
59.949,Prog_CuttingTime,126353.854,Counter
59.949,Prog_CycleTime,25.714,Counter
59.949,Spd_ActPos_X,121.076,Continuous
60.85,Prog_LineNo,126,Categorical
60.85,Prog_Name_LineNo,RUN_MEAS_SPF|126,Categorical
60.85,Spd_ActSpeed_X,-500.0,Continuous
60.95,Prog_CuttingTime,126354.802,Counter
60.95,Prog_CycleTime,26.714,Counter
60.95,Spd_ActPos_X,121.366,Continuous
61.351,Prog_LineNo,115,Categorical
61.351,Prog_Name_LineNo,RUN_MEAS_SPF|115,Categorical
61.351,Spd_ActPos_C,144.0,Continuous
61.351,Spd_ActSpeed_X,100.0,Continuous
61.95,Prog_CuttingTime,126355.762,Counter
61.95,Prog_CycleTime,27.714,Counter
61.95,Spd_ActPos_X,121.496,Continuous
62.851,Spd_ActPos_X,120.4,Continuous
62.851,Spd_ActSpeed_X,0.0,Continuous
62.951,Prog_CuttingTime,126356.682,Counter
62.951,Prog_CycleTime,28.714,Counter
62.951,Prog_LineNo,114,Categorical
62.951,Prog_Name_LineNo,RUN_MEAS_SPF|114,Categorical
62.951,Spd_ActPos_C,182.267,Continuous
62.951,Spd_ActSpeed_C,50623.063,Continuous
63.051,Prog_LineNo,115,Categorical
63.051,Prog_Name_LineNo,RUN_MEAS_SPF|115,Categorical
63.051,Spd_ActPos_C,216.0,Continuous
63.051,Spd_ActSpeed_C,0.0,Continuous
63.151,Spd_ActSpeed_X,100.0,Continuous
63.952,Prog_CuttingTime,126357.672,Counter
63.952,Prog_CycleTime,29.714,Counter
63.952,Spd_ActPos_X,121.903,Continuous
64.852,Spd_ActPos_C,288.0,Continuous
64.952,Prog_CuttingTime,126358.582,Counter
64.952,Prog_CycleTime,30.714,Counter
64.952,Spd_ActPos_X,120.653,Continuous
65.953,Prog_CuttingTime,126359.582,Counter
65.953,Prog_CycleTime,31.714,Counter
65.953,Spd_ActPos_X,122.32,Continuous
66.353,Prog_CuttingTime,126359.924,Counter
66.353,Spd_ActPos_X,120.4,Continuous
66.353,Spd_ActSpeed_X,0.0,Continuous
66.754,Spd_ActPos_Z,444.365,Continuous
66.954,M_PowerOnDuration,47.0,Counter
66.954,Prog_CycleTime,32.714,Counter
66.954,Prog_LineNo,196,Categorical
66.954,Prog_Name,MACHINING_SPF,Categorical
66.954,Prog_Name_LineNo,MACHINING_SPF|196,Categorical
67.454,Prog_Name,PROBE_Z_SPF,Categorical
67.454,Prog_Name_LineNo,PROBE_Z_SPF|196,Categorical
67.654,Spd_ActPos_C,0.0,Continuous
67.654,Spd_ActPos_X,128.382,Continuous
67.955,Prog_CuttingTime,126360.12,Counter
67.955,Prog_CycleTime,33.714,Counter
67.955,Prog_LineNo,94,Categorical
67.955,Prog_Name_LineNo,PROBE_Z_SPF|94,Categorical
67.955,Spd_ActPos_Z,438.738,Continuous
67.955,Spd_ActSpeed_Z,-100.0,Continuous
68.955,Prog_CuttingTime,126361.12,Counter
68.955,Prog_CycleTime,34.714,Counter
68.955,Spd_ActPos_Z,437.072,Continuous
69.956,Prog_CuttingTime,126362.12,Counter
