time_s,node,value,type
0.0,CBC_Closed,True,Binary
0.0,CBC_close,True,Binary
0.0,CBC_isOpen,False,Binary
0.0,CBC_open,False,Binary
0.0,CLF_Filter_Ok,True,Binary
0.0,CLT_Level_lt_Min,False,Binary
0.0,ExU_On,True,Binary
0.0,ExU_isOff,False,Binary
0.0,F_Filter_Ok,True,Binary
0.0,HP_Pump_Ok,True,Binary
0.0,HP_Pump_isOff,False,Binary
0.0,Hyd_Filter_Ok,True,Binary
0.0,Hyd_IsEnabled,True,Binary
0.0,Hyd_Level_Ok,True,Binary
0.0,Hyd_Pump_Ok,True,Binary
0.0,Hyd_Pump_On,True,Binary
0.0,Hyd_Pump_isOff,False,Binary
0.0,Hyd_Temp_lt_70,True,Binary
0.0,Hyd_Temp_lt_80,True,Binary
0.0,Hyd_Valve_P_Up,False,Binary
0.0,LP_Pump_Ok,True,Binary
0.0,LP_Pump_On,False,Binary
0.0,LT_Level_Ok,True,Binary
0.0,LT_Pump_Ok,False,Binary
0.0,Lubr_On,False,Binary
0.0,Lubr_P_Ok,False,Binary
0.0,MPA_InitPos,True,Binary
0.0,MPA_WorkPos,False,Binary
0.0,MPA_toInitPos,True,Binary
0.0,MPA_toWorkPos,False,Binary
0.0,MPC_Closed,True,Binary
0.0,MPC_close,True,Binary
0.0,MPC_isOpen,False,Binary
0.0,MPC_open,False,Binary
0.0,MP_Inactive,True,Binary
0.0,M_ErrorActive,False,Binary
0.0,M_Lifebit,False,Binary
0.0,M_PowerOnDuration,11726.0,Counter
0.0,M_WarnActive,False,Binary
0.0,M_WarnWithStacklight,False,Binary
0.0,Prog_CuttingTime,8091369.302,Counter
0.0,Prog_CycleTime,12493.264,Counter
0.0,Prog_LineNo,478,Categorical
0.0,Prog_Name,MACHINING_MASTER_SPF,Categorical
0.0,Prog_Name_LineNo,MACHINING_MASTER_SPF|478,Categorical
0.0,SL_Green,True,Binary
0.0,SL_Red,False,Binary
0.0,SL_Yellow,False,Binary
0.0,SRL_Locked,True,Binary
0.0,SRL_Unlocked,False,Binary
0.0,SRL_lock,True,Binary
0.0,SRL_unlock,False,Binary
0.0,SR_loosen,True,Binary
0.0,SR_tighten,False,Binary
0.0,Spd_ActPos_C,135.757,Continuous
0.0,Spd_ActPos_X,2.718,Continuous
0.0,Spd_ActPos_Z,320.279,Continuous
0.0,Spd_ActSpeed_C,-315571.289,Continuous
0.0,Spd_ActSpeed_X,-0.004,Continuous
0.0,Spd_ActSpeed_Z,-157.783,Continuous
0.0,Spd_InnerCoolOn,True,Binary
0.0,Spd_OuterCoolOn,True,Binary
0.0,TL_Locked,True,Binary
0.0,TL_lock,True,Binary
0.0,TL_unlock,False,Binary
0.0,T_A_701309,False,Alarm
0.0,T_ActToolIdent,002400_A,Categorical
0.0,WCL_InitPos,True,Binary
0.0,WCL_Locked,False,Binary
0.0,WCL_Unlocked,True,Binary
0.0,WCL_WorkPos,False,Binary
0.0,WCL_toInitPos,True,Binary
0.0,WCL_toWorkPos,False,Binary
0.0,WC_inPos,True,Binary
0.242,LT_Pump_Ok,True,Binary
0.742,Prog_CuttingTime,8091494.436,Counter
0.742,Prog_CycleTime,12672.274,Counter
0.742,Spd_ActPos_C,231.835,Continuous
0.742,Spd_ActPos_X,71.111,Continuous
0.742,Spd_ActSpeed_C,-243672.363,Continuous
0.742,Spd_ActSpeed_X,-54.176,Continuous
1.361,M_Lifebit,True,Binary
1.742,Prog_CuttingTime,8091495.436,Counter
1.742,Prog_CycleTime,12673.274,Counter
1.742,Spd_ActPos_C,96.897,Continuous
1.742,Spd_ActPos_X,70.707,Continuous
1.742,Spd_ActSpeed_C,-247535.156,Continuous
1.742,Spd_ActSpeed_X,-54.988,Continuous
2.743,Prog_CuttingTime,8091496.436,Counter
2.743,Prog_CycleTime,12674.274,Counter
2.743,Spd_ActPos_C,273.758,Continuous
2.743,Spd_ActPos_X,70.544,Continuous
2.743,Spd_ActSpeed_C,-249341.309,Continuous
2.743,Spd_ActSpeed_X,-55.407,Continuous
3.743,Prog_CuttingTime,8091497.436,Counter
3.743,Prog_CycleTime,12675.274,Counter
3.743,Prog_LineNo,1079,Categorical
3.743,Prog_Name_LineNo,MACHINING_MASTER_SPF|1079,Categorical
3.743,Spd_ActPos_C,41.836,Continuous
3.743,Spd_ActPos_X,70.234,Continuous
3.743,Spd_ActSpeed_C,-254047.852,Continuous
3.743,Spd_ActSpeed_X,141.123,Continuous
3.786,M_Lifebit,False,Binary
4.243,Prog_LineNo,1080,Categorical
4.243,Prog_Name_LineNo,MACHINING_MASTER_SPF|1080,Categorical
4.377,M_Lifebit,True,Binary
4.743,Prog_CuttingTime,8091498.436,Counter
4.743,Prog_CycleTime,12676.274,Counter
4.743,Spd_ActPos_C,122.303,Continuous
4.743,Spd_ActPos_X,69.935,Continuous
4.743,Spd_ActSpeed_C,-256183.594,Continuous
4.743,Spd_ActSpeed_X,-56.919,Continuous
5.456,Hyd_Valve_P_Up,True,Binary
5.743,Prog_CuttingTime,8091499.436,Counter
5.743,Prog_CycleTime,12677.274,Counter
5.743,Spd_ActPos_C,149.255,Continuous
5.743,Spd_ActPos_X,69.74,Continuous
5.743,Spd_ActSpeed_C,-258446.777,Continuous
5.743,Spd_ActSpeed_X,-57.426,Continuous
6.627,Hyd_Valve_P_Up,False,Binary
6.744,Prog_CuttingTime,8091500.436,Counter
6.744,Prog_CycleTime,12678.274,Counter
6.744,Prog_LineNo,1079,Categorical
6.744,Prog_Name_LineNo,MACHINING_MASTER_SPF|1079,Categorical
6.744,Spd_ActPos_C,121.677,Continuous
6.744,Spd_ActPos_X,69.527,Continuous
6.744,Spd_ActSpeed_C,-262419.434,Continuous
6.744,Spd_ActSpeed_X,131.385,Continuous
6.753,M_Lifebit,False,Binary
7.355,M_Lifebit,True,Binary
7.544,Prog_LineNo,1080,Categorical
7.544,Prog_Name_LineNo,MACHINING_MASTER_SPF|1080,Categorical
7.743,Prog_CuttingTime,8091501.436,Counter
7.743,Prog_CycleTime,12679.274,Counter
7.743,Spd_ActPos_C,40.984,Continuous
7.743,Spd_ActPos_X,69.063,Continuous
7.743,Spd_ActSpeed_C,-266690.918,Continuous
7.743,Spd_ActSpeed_X,-59.239,Continuous
8.743,Prog_CuttingTime,8091502.436,Counter
8.743,Prog_CycleTime,12680.274,Counter
8.743,Spd_ActPos_C,261.95,Continuous
8.743,Spd_ActPos_X,68.833,Continuous
8.743,Spd_ActSpeed_C,-269564.941,Continuous
8.743,Spd_ActSpeed_X,-59.892,Continuous
9.743,Prog_CuttingTime,8091503.41,Counter
9.743,Prog_CycleTime,12681.274,Counter
9.743,Prog_LineNo,1086,Categorical
9.743,Prog_Name_LineNo,MACHINING_MASTER_SPF|1086,Categorical
9.743,Spd_ActPos_C,88.404,Continuous
9.743,Spd_ActPos_X,69.167,Continuous
9.743,Spd_ActSpeed_C,-265653.809,Continuous
9.743,Spd_ActSpeed_X,-58.849,Continuous
10.743,Prog_CuttingTime,8091504.41,Counter
10.743,Prog_CycleTime,12682.274,Counter
10.743,Spd_ActPos_C,238.91,Continuous
10.743,Spd_ActPos_X,68.161,Continuous
10.743,Spd_ActSpeed_C,-278441.895,Continuous
10.743,Spd_ActSpeed_X,-61.87,Continuous
11.144,Spd_ActPos_X,67.775,Continuous
11.144,Spd_ActSpeed_X,0.0,Continuous
11.443,Prog_CuttingTime,8091504.976,Counter
11.443,Prog_LineNo,1104,Categorical
11.443,Prog_Name_LineNo,MACHINING_MASTER_SPF|1104,Categorical
11.643,Spd_ActSpeed_Z,36000.0,Continuous
11.743,Prog_CycleTime,12683.274,Counter
11.743,Spd_ActPos_C,43.12,Continuous
11.743,Spd_ActPos_Z,373.443,Continuous
11.743,Spd_ActSpeed_C,0.0,Continuous
12.043,Spd_ActPos_Z,495.0,Continuous
12.043,Spd_ActSpeed_Z,0.0,Continuous
12.243,Prog_LineNo,1114,Categorical
12.243,Prog_Name_LineNo,MACHINING_MASTER_SPF|1114,Categorical
12.343,Spd_ActSpeed_X,10000.0,Continuous
12.409,CBC_open,True,Binary
12.432,CBC_close,False,Binary
12.688,CBC_Closed,False,Binary
12.743,Prog_CycleTime,12684.274,Counter
12.743,Spd_ActPos_X,154.83,Continuous
13.556,CBC_isOpen,True,Binary
13.743,Prog_CycleTime,12685.274,Counter
13.743,Spd_ActPos_X,312.5,Continuous
13.743,Spd_ActSpeed_X,0.0,Continuous
13.801,M_Lifebit,False,Binary
14.046,LP_Pump_On,True,Binary
14.241,Spd_OuterCoolOn,False,Binary
14.374,M_Lifebit,True,Binary
14.645,Prog_Name,ASSIGN_MASTER_SPF,Categorical
14.645,Prog_Name_LineNo,ASSIGN_MASTER_SPF|1114,Categorical
14.745,Prog_CycleTime,12686.276,Counter
14.745,Prog_LineNo,182,Categorical
14.745,Prog_Name_LineNo,ASSIGN_MASTER_SPF|182,Categorical
15.29,LP_Pump_On,False,Binary
15.545,Prog_LineNo,73,Categorical
15.545,Prog_Name,UNLOAD_FT_SPF,Categorical
15.545,Prog_Name_LineNo,UNLOAD_FT_SPF|73,Categorical
15.551,WCL_toInitPos,False,Binary
15.745,Prog_CycleTime,12687.276,Counter
15.764,WCL_toWorkPos,True,Binary
15.923,WCL_InitPos,False,Binary
16.05,WCL_WorkPos,True,Binary
16.168,WCL_Locked,True,Binary
16.286,WCL_Unlocked,False,Binary
16.638,SRL_lock,False,Binary
16.738,SRL_unlock,True,Binary
16.745,Prog_CycleTime,12688.276,Counter
16.745,Prog_LineNo,82,Categorical
16.745,Prog_Name_LineNo,UNLOAD_FT_SPF|82,Categorical
16.76,SRL_Unlocked,True,Binary
16.826,SRL_Locked,False,Binary
17.346,Prog_LineNo,87,Categorical
17.346,Prog_Name_LineNo,UNLOAD_FT_SPF|87,Categorical
17.445,Spd_ActPos_C,31.14,Continuous
17.746,Prog_CycleTime,12689.276,Counter
17.768,M_Lifebit,False,Binary
18.248,M_Lifebit,True,Binary
18.646,Prog_LineNo,110,Categorical
18.646,Prog_Name_LineNo,UNLOAD_FT_SPF|110,Categorical
18.746,Prog_CycleTime,12690.276,Counter
19.446,Prog_LineNo,117,Categorical
19.446,Prog_Name_LineNo,UNLOAD_FT_SPF|117,Categorical
19.746,Prog_CycleTime,12691.276,Counter
19.762,M_Lifebit,False,Binary
20.746,Prog_CycleTime,12692.276,Counter
21.356,M_Lifebit,True,Binary
21.626,WCL_Locked,False,Binary
21.626,WCL_Unlocked,True,Binary
21.646,Prog_LineNo,135,Categorical
21.646,Prog_Name_LineNo,UNLOAD_FT_SPF|135,Categorical
21.746,Prog_CycleTime,12693.276,Counter
22.016,WCL_toWorkPos,False,Binary
22.08,WCL_toInitPos,True,Binary
22.09,WCL_WorkPos,False,Binary
22.398,WCL_InitPos,True,Binary
22.746,Prog_CycleTime,12694.276,Counter
22.746,Prog_LineNo,144,Categorical
22.746,Prog_Name_LineNo,UNLOAD_FT_SPF|144,Categorical
23.349,Prog_LineNo,149,Categorical
23.349,Prog_Name_LineNo,UNLOAD_FT_SPF|149,Categorical
23.351,CBC_close,True,Binary
23.65,CBC_open,False,Binary
23.714,CBC_isOpen,False,Binary
23.746,Prog_CycleTime,12695.276,Counter
24.28,CBC_Closed,True,Binary
24.746,Prog_CycleTime,12696.276,Counter
24.746,Prog_LineNo,37,Categorical
24.746,Prog_Name,UNLOAD_REST_SPF,Categorical
24.746,Prog_Name_LineNo,UNLOAD_REST_SPF|37,Categorical
24.846,Prog_LineNo,38,Categorical
24.846,Prog_Name_LineNo,UNLOAD_REST_SPF|38,Categorical
25.746,Prog_CycleTime,12697.276,Counter
25.794,M_Lifebit,False,Binary
26.4,M_Lifebit,True,Binary
26.746,Prog_CycleTime,12698.276,Counter
27.746,Prog_CycleTime,12699.276,Counter
28.623,Hyd_Valve_P_Up,True,Binary
28.746,Prog_CycleTime,12700.276,Counter
28.77,M_Lifebit,False,Binary
29.4,M_Lifebit,True,Binary
29.746,Prog_CycleTime,12701.276,Counter
29.783,Hyd_Valve_P_Up,False,Binary
30.746,Prog_CycleTime,12702.276,Counter
31.747,Prog_CycleTime,12703.276,Counter
31.768,M_Lifebit,False,Binary
32.343,M_Lifebit,True,Binary
32.747,Prog_CycleTime,12704.276,Counter
33.747,Prog_CycleTime,12705.276,Counter
34.747,Prog_CycleTime,12706.276,Counter
34.793,M_Lifebit,False,Binary
35.379,M_Lifebit,True,Binary
35.747,Prog_CycleTime,12707.276,Counter
36.747,Prog_CycleTime,12708.276,Counter
37.747,Prog_CycleTime,12709.276,Counter
37.799,M_Lifebit,False,Binary
