time_s,node,value,type
0.0,CBC_Closed,False,Binary
0.0,CBC_close,False,Binary
0.0,CBC_isOpen,True,Binary
0.0,CBC_open,True,Binary
0.0,CLF_Filter_Ok,True,Binary
0.0,CLT_Level_lt_Min,False,Binary
0.0,ExU_On,True,Binary
0.0,ExU_isOff,False,Binary
0.0,F_Filter_Ok,True,Binary
0.0,HP_Pump_Ok,True,Binary
0.0,HP_Pump_isOff,False,Binary
0.0,Hyd_Filter_Ok,True,Binary
0.0,Hyd_IsEnabled,True,Binary
0.0,Hyd_Level_Ok,True,Binary
0.0,Hyd_Pump_Ok,True,Binary
0.0,Hyd_Pump_On,True,Binary
0.0,Hyd_Pump_isOff,False,Binary
0.0,Hyd_Temp_lt_70,True,Binary
0.0,Hyd_Temp_lt_80,True,Binary
0.0,Hyd_Valve_P_Up,False,Binary
0.0,LP_Pump_Ok,True,Binary
0.0,LP_Pump_On,False,Binary
0.0,LT_Level_Ok,True,Binary
0.0,LT_Pump_Ok,True,Binary
0.0,Lubr_On,False,Binary
0.0,Lubr_P_Ok,False,Binary
0.0,MPA_InitPos,True,Binary
0.0,MPA_WorkPos,False,Binary
0.0,MPA_toInitPos,True,Binary
0.0,MPA_toWorkPos,False,Binary
0.0,MPC_Closed,True,Binary
0.0,MPC_close,True,Binary
0.0,MPC_isOpen,False,Binary
0.0,MPC_open,False,Binary
0.0,MP_Inactive,True,Binary
0.0,M_ErrorActive,False,Binary
0.0,M_Lifebit,True,Binary
0.0,M_PowerOnDuration,27368.0,Counter
0.0,M_WarnActive,False,Binary
0.0,M_WarnWithStacklight,False,Binary
0.0,Prog_CuttingTime,7903720.253,Counter
0.0,Prog_CycleTime,6769.146,Counter
0.0,Prog_LineNo,136,Categorical
0.0,Prog_Name,UNLOAD_FT_SPF,Categorical
0.0,Prog_Name_LineNo,UNLOAD_FT_SPF|136,Categorical
0.0,SL_Green,True,Binary
0.0,SL_Red,False,Binary
0.0,SL_Yellow,False,Binary
0.0,SRL_Locked,False,Binary
0.0,SRL_Unlocked,True,Binary
0.0,SRL_lock,False,Binary
0.0,SRL_unlock,True,Binary
0.0,SR_loosen,True,Binary
0.0,SR_tighten,False,Binary
0.0,Spd_ActPos_C,31.14,Continuous
0.0,Spd_ActPos_X,312.5,Continuous
0.0,Spd_ActPos_Z,495.0,Continuous
0.0,Spd_ActSpeed_C,0.0,Continuous
0.0,Spd_ActSpeed_X,0.0,Continuous
0.0,Spd_ActSpeed_Z,0.0,Continuous
0.0,Spd_InnerCoolOn,False,Binary
0.0,Spd_OuterCoolOn,False,Binary
0.0,TL_Locked,True,Binary
0.0,TL_lock,True,Binary
0.0,TL_unlock,False,Binary
0.0,T_A_701309,False,Alarm
0.0,T_ActToolIdent,002403_A,Categorical
0.0,WCL_InitPos,True,Binary
0.0,WCL_Locked,False,Binary
0.0,WCL_Unlocked,True,Binary
0.0,WCL_WorkPos,False,Binary
0.0,WCL_toInitPos,True,Binary
0.0,WCL_toWorkPos,False,Binary
0.0,WC_inPos,True,Binary
0.076,Prog_LineNo,144,Categorical
0.076,Prog_Name_LineNo,UNLOAD_FT_SPF|144,Categorical
0.13,M_Lifebit,False,Binary
0.176,Prog_CycleTime,6770.146,Counter
0.677,Prog_LineNo,149,Categorical
0.677,Prog_Name_LineNo,UNLOAD_FT_SPF|149,Categorical
0.71,CBC_close,True,Binary
0.755,CBC_open,False,Binary
0.798,M_Lifebit,True,Binary
0.842,CBC_isOpen,False,Binary
1.176,Prog_CycleTime,6771.146,Counter
1.619,CBC_Closed,True,Binary
2.077,Prog_LineNo,38,Categorical
2.077,Prog_Name,UNLOAD_REST_SPF,Categorical
2.077,Prog_Name_LineNo,UNLOAD_REST_SPF|38,Categorical
2.177,Prog_CycleTime,6772.146,Counter
3.178,Prog_CycleTime,6773.146,Counter
3.184,M_Lifebit,False,Binary
4.179,Prog_CycleTime,6774.146,Counter
4.717,M_Lifebit,True,Binary
5.179,Prog_CycleTime,6775.146,Counter
6.18,Prog_CycleTime,6776.146,Counter
7.18,Prog_CycleTime,6777.146,Counter
8.18,Prog_CycleTime,6778.146,Counter
8.219,M_Lifebit,False,Binary
9.181,Prog_CycleTime,6779.146,Counter
9.694,M_Lifebit,True,Binary
10.182,Prog_CycleTime,6780.146,Counter
10.882,M_PowerOnDuration,27369.0,Counter
11.182,Prog_CycleTime,6781.146,Counter
12.183,Prog_CycleTime,6782.146,Counter
12.219,M_Lifebit,False,Binary
13.183,Prog_CycleTime,6783.146,Counter
13.704,M_Lifebit,True,Binary
14.184,Prog_CycleTime,6784.146,Counter
15.157,M_Lifebit,False,Binary
15.184,Prog_CycleTime,6785.146,Counter
16.185,Prog_CycleTime,6786.146,Counter
17.186,Prog_CycleTime,6787.146,Counter
17.672,M_Lifebit,True,Binary
18.186,Prog_CycleTime,6788.146,Counter
19.188,Prog_CycleTime,6789.146,Counter
19.529,M_WarnActive,True,Binary
19.687,Prog_LineNo,80,Categorical
19.687,Prog_Name_LineNo,UNLOAD_REST_SPF|80,Categorical
20.122,Hyd_Valve_P_Up,True,Binary
20.188,Prog_CycleTime,6790.146,Counter
20.244,M_Lifebit,False,Binary
21.07,SL_Yellow,True,Binary
21.188,Prog_CycleTime,6791.146,Counter
21.294,Hyd_Valve_P_Up,False,Binary
21.688,Prog_LineNo,82,Categorical
21.688,Prog_Name_LineNo,UNLOAD_REST_SPF|82,Categorical
21.988,Spd_ActSpeed_X,36000.0,Continuous
22.188,Prog_CycleTime,6792.146,Counter
22.188,Spd_ActPos_X,532.1,Continuous
22.789,Spd_ActPos_X,740.0,Continuous
22.789,Spd_ActSpeed_X,0.0,Continuous
22.809,M_Lifebit,True,Binary
22.889,Prog_LineNo,86,Categorical
22.889,Prog_Name_LineNo,UNLOAD_REST_SPF|86,Categorical
23.183,SL_Yellow,False,Binary
23.189,Prog_CycleTime,6793.146,Counter
24.092,SL_Yellow,True,Binary
24.124,M_Lifebit,False,Binary
24.19,Prog_CycleTime,6794.146,Counter
24.19,Prog_LineNo,-2,Categorical
24.19,Prog_Name_LineNo,UNLOAD_REST_SPF|-2,Categorical
24.29,Prog_LineNo,10,Categorical
24.29,Prog_Name,CHUCK_FLUSH_SPF,Categorical
24.29,Prog_Name_LineNo,CHUCK_FLUSH_SPF|10,Categorical
25.19,Prog_CycleTime,6795.146,Counter
25.391,Prog_LineNo,13,Categorical
25.391,Prog_Name_LineNo,CHUCK_FLUSH_SPF|13,Categorical
25.69,Spd_ActSpeed_X,-36000.0,Continuous
25.823,M_Lifebit,True,Binary
26.191,Prog_CycleTime,6796.146,Counter
26.191,Spd_ActPos_C,172.296,Continuous
26.191,Spd_ActPos_X,316.4,Continuous
26.191,Spd_ActSpeed_C,-38856.445,Continuous
26.691,Spd_ActPos_X,150.0,Continuous
26.691,Spd_ActSpeed_X,0.0,Continuous
26.791,LP_Pump_On,True,Binary
26.791,Prog_LineNo,-2,Categorical
26.791,Prog_Name_LineNo,CHUCK_FLUSH_SPF|-2,Categorical
26.849,Spd_OuterCoolOn,True,Binary
26.983,Spd_InnerCoolOn,True,Binary
27.071,TL_unlock,True,Binary
27.081,TL_lock,False,Binary
27.094,TL_Locked,False,Binary
27.136,SL_Yellow,False,Binary
27.191,Prog_CycleTime,6797.146,Counter
27.191,Spd_ActPos_C,244.292,Continuous
27.191,Spd_ActSpeed_C,-38847.656,Continuous
27.8,TL_unlock,False,Binary
27.892,Prog_LineNo,33,Categorical
27.892,Prog_Name_LineNo,CHUCK_FLUSH_SPF|33,Categorical
28.036,TL_lock,True,Binary
28.058,TL_Locked,True,Binary
28.192,Prog_CycleTime,6798.146,Counter
28.192,Spd_ActPos_C,316.289,Continuous
28.192,Spd_ActSpeed_C,-38838.867,Continuous
28.684,TL_unlock,True,Binary
28.692,Prog_LineNo,-2,Categorical
28.692,Prog_Name_LineNo,CHUCK_FLUSH_SPF|-2,Categorical
28.91,TL_lock,False,Binary
28.995,TL_Locked,False,Binary
29.091,SL_Yellow,True,Binary
29.147,Hyd_Valve_P_Up,True,Binary
29.192,Prog_CycleTime,6799.146,Counter
29.192,Spd_ActPos_C,28.284,Continuous
29.192,Spd_ActSpeed_C,-38852.051,Continuous
29.559,TL_unlock,False,Binary
29.593,Prog_LineNo,35,Categorical
29.593,Prog_Name_LineNo,CHUCK_FLUSH_SPF|35,Categorical
29.749,TL_lock,True,Binary
29.939,TL_Locked,True,Binary
30.185,M_Lifebit,False,Binary
30.193,Prog_CycleTime,6800.146,Counter
30.193,Spd_ActPos_C,100.28,Continuous
30.193,Spd_ActSpeed_C,-38891.602,Continuous
30.394,Hyd_Valve_P_Up,False,Binary
30.394,Prog_LineNo,-2,Categorical
30.394,Prog_Name_LineNo,CHUCK_FLUSH_SPF|-2,Categorical
30.691,TL_unlock,True,Binary
30.713,M_Lifebit,True,Binary
30.713,TL_Locked,False,Binary
30.735,TL_lock,False,Binary
31.193,Prog_CycleTime,6801.146,Counter
31.193,Spd_ActPos_C,143.853,Continuous
31.193,Spd_ActSpeed_C,38891.602,Continuous
31.348,TL_lock,True,Binary
31.714,TL_Locked,True,Binary
32.129,M_Lifebit,False,Binary
32.194,Prog_CycleTime,6802.146,Counter
32.194,Spd_ActPos_C,71.857,Continuous
32.194,Spd_ActSpeed_C,38887.207,Continuous
32.613,TL_Locked,False,Binary
32.749,M_Lifebit,True,Binary
33.195,Prog_CycleTime,6803.146,Counter
33.195,Prog_LineNo,40,Categorical
33.195,Prog_Name_LineNo,CHUCK_FLUSH_SPF|40,Categorical
33.195,Spd_ActPos_C,359.861,Continuous
33.195,Spd_ActSpeed_C,38909.18,Continuous
33.517,TL_Locked,True,Binary
33.995,Prog_LineNo,-2,Categorical
33.995,Prog_Name_LineNo,CHUCK_FLUSH_SPF|-2,Categorical
